no,name,심평원 평가,학회 인증,address,phone,region,type,dialysis_machines,has_dialysis_unit,night_dialysis,dialysis_days,naver_map_url,kakao_map_url,lat,lng,coord_source,updated_at,hira_grade,ksn_certified,ksn_cert_date,specialist_count,specialists,nephrology_doctor,is_dialysis_specialist
43,서울특별시서울의료원,O,#N/A (),"서울특별시 중랑구 신내로 156, (신내동)",02-2276-7000,서울,병원/의원,60,1,0,,https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%EC%84%9C%EC%9A%B8%EC%9D%98%EB%A3%8C%EC%9B%90,https://map.kakao.com/?q=%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%EC%84%9C%EC%9A%B8%EC%9D%98%EB%A3%8C%EC%9B%90,37.6132762,127.0978309,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-30,2,"강나리,백나나","강나리,백나나,김현규",1
44,성남요양병원,O,O,"경기도 성남시 중원구 광명로 299, 행림빌딩 지하1층,3~8층 (금광동)",031-731-8899,경기,병원/의원,19,1,0,,https://map.naver.com/v5/search/%EC%84%B1%EB%82%A8%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%84%B1%EB%82%A8%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,37.4446663,127.159374,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-01-13,0,,한아림,0
45,성모혜민내과의원,O,X,"경기도 부천시 원미구 길주로 221, 씨티오피스 203호일부, 502호, 503호 (중동)",032-322-0875,경기,병원/의원,41,1,0,,https://map.naver.com/v5/search/%EC%84%B1%EB%AA%A8%ED%98%9C%EB%AF%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%84%B1%EB%AA%A8%ED%98%9C%EB%AF%BC%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5047137,126.7672502,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2026-05-27,2,"이하늘,최다솔","이하늘,최다솔",1
46,성심의료재단강동성심병원,O,#N/A (),"서울특별시 강동구 성안로 150, (길동)",02-2224-2114,서울,병원/의원,45,1,0,,https://map.naver.com/v5/search/%EC%84%B1%EC%8B%AC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EA%B0%95%EB%8F%99%EC%84%B1%EC%8B%AC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%84%B1%EC%8B%AC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EA%B0%95%EB%8F%99%EC%84%B1%EC%8B%AC%EB%B3%91%EC%9B%90,37.5359971,127.135378,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
47,세종충남대학교병원,O,X,"세종특별자치시 보듬7로 20, 세종충남대학교병원 (도담동)",1800-3114,세종,병원/의원,31,1,0,,https://map.naver.com/v5/search/%EC%84%B8%EC%A2%85%EC%B6%A9%EB%82%A8%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%84%B8%EC%A2%85%EC%B6%A9%EB%82%A8%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,36.5195133,127.2579427,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2026-02-17,3,"김해리,박희원,이소영","김해리,박희원,이소영",1
48,순천향대학교 부속 구미병원,O,#N/A (),"경상북도 구미시 1공단로 179,  (공단동)",054-468-9114,경북,병원/의원,32,1,0,,https://map.naver.com/v5/search/%EC%88%9C%EC%B2%9C%ED%96%A5%EB%8C%80%ED%95%99%EA%B5%90%20%EB%B6%80%EC%86%8D%20%EA%B5%AC%EB%AF%B8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%88%9C%EC%B2%9C%ED%96%A5%EB%8C%80%ED%95%99%EA%B5%90%20%EB%B6%80%EC%86%8D%20%EA%B5%AC%EB%AF%B8%EB%B3%91%EC%9B%90,36.1029182,128.3827377,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2026-02-13,2,"정선영,박구태","정선영,황성조,박구태",1
49,순천향대학교 부속 서울병원,O,#N/A (),"서울특별시 용산구 대사관로 59, (한남동)",02-709-9114,서울,병원/의원,52,1,0,,https://map.naver.com/v5/search/%EC%88%9C%EC%B2%9C%ED%96%A5%EB%8C%80%ED%95%99%EA%B5%90%20%EB%B6%80%EC%86%8D%20%EC%84%9C%EC%9A%B8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%88%9C%EC%B2%9C%ED%96%A5%EB%8C%80%ED%95%99%EA%B5%90%20%EB%B6%80%EC%86%8D%20%EC%84%9C%EC%9A%B8%EB%B3%91%EC%9B%90,37.533804,127.0042579,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-06,7,"이현진,노현진,전진석,권순효,이해경,김형래,김민정","이현진,노현진,전진석,권순효,이해경,김형래,김민정",1
50,순천향대학교부속 천안병원,O,#N/A (),"충청남도 천안시 동남구 순천향6길 31,  5동 (봉명동,순천향대학교병원)",041-570-2114,충남,병원/의원,45,1,0,,https://map.naver.com/v5/search/%EC%88%9C%EC%B2%9C%ED%96%A5%EB%8C%80%ED%95%99%EA%B5%90%EB%B6%80%EC%86%8D%20%EC%B2%9C%EC%95%88%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%88%9C%EC%B2%9C%ED%96%A5%EB%8C%80%ED%95%99%EA%B5%90%EB%B6%80%EC%86%8D%20%EC%B2%9C%EC%95%88%EB%B3%91%EC%9B%90,36.8027381,127.1358588,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-31,8,"이은영,길효욱,박삼엘,조남준,김무준,김동섭,이동진,최보미","이은영,길효욱,박삼엘,조남준,김무준,김동섭,이동진,최보미",1
51,순천향대학교부속부천병원,O,#N/A (),"경기도 부천시 원미구 조마루로 170, 부흥로 173(1층일부) (중동)",032-621-5114,경기,병원/의원,60,1,0,,https://map.naver.com/v5/search/%EC%88%9C%EC%B2%9C%ED%96%A5%EB%8C%80%ED%95%99%EA%B5%90%EB%B6%80%EC%86%8D%EB%B6%80%EC%B2%9C%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%88%9C%EC%B2%9C%ED%96%A5%EB%8C%80%ED%95%99%EA%B5%90%EB%B6%80%EC%86%8D%EB%B6%80%EC%B2%9C%EB%B3%91%EC%9B%90,37.4986998,126.7629626,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-31,8,"이은영,길효욱,박삼엘,조남준,김무준,김동섭,이동진,최보미","이은영,길효욱,박삼엘,조남준,김무준,김동섭,이동진,최보미",1
52,시원항병원,O,#N/A (),"부산광역시 북구 금곡대로 27, 더청명빌딩 5~10층 (덕천동)",331-7275,부산,병원/의원,,1,0,,https://map.naver.com/v5/search/%EC%8B%9C%EC%9B%90%ED%95%AD%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%8B%9C%EC%9B%90%ED%95%AD%EB%B3%91%EC%9B%90,#N/A (),#N/A (),Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
53,아산진내과의원,O,O,"서울특별시 영등포구 당산로 223, 4층 (당산동5가)",02-2633-3900,서울,병원/의원,22,1,0,,https://map.naver.com/v5/search/%EC%95%84%EC%82%B0%EC%A7%84%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%95%84%EC%82%B0%EC%A7%84%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.5337276,126.9011686,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-13,2,"박태진,정현연","박태진,정현연",1
54,아주대학교병원,O,O,"경기도 수원시 영통구 월드컵로 164, (원천동)",031-219-5114,경기,병원/의원,76,1,0,,https://map.naver.com/v5/search/%EC%95%84%EC%A3%BC%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%95%84%EC%A3%BC%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,37.2794612,127.0476837,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-14,6,"김흥수,신규태,박인휘,이민정,최희정,현선아","김흥수,신규태,박인휘,이민정,최희정,강은정,김은진,현선아",1
55,안정경내과의원,O,#N/A (),"인천광역시 부평구 부평대로 24, 4,5층 (부평동)",032-514-9086,인천,병원/의원,28,1,0,,https://map.naver.com/v5/search/%EC%95%88%EC%A0%95%EA%B2%BD%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%95%88%EC%A0%95%EA%B2%BD%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.4935676,126.7233183,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
56,양산부산대학교병원,O,O,"경상남도 양산시 물금읍 금오로 20, (물금읍)",055-360-1000,경남,병원/의원,41,1,0,,https://map.naver.com/v5/search/%EC%96%91%EC%82%B0%EB%B6%80%EC%82%B0%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%96%91%EC%82%B0%EB%B6%80%EC%82%B0%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,35.3281501,129.0057274,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-26,2,"김서린,예병민","김서린,예병민,이수봉,이동원,김일영",1
57,연세대학교 원주세브란스기독병원,O,O,"강원특별자치도 원주시 일산로 20-0,  (일산동)",033-741-0114,강원,병원/의원,78,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%20%EC%9B%90%EC%A3%BC%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EA%B8%B0%EB%8F%85%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%20%EC%9B%90%EC%A3%BC%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EA%B8%B0%EB%8F%85%EB%B3%91%EC%9B%90,37.3490013,127.9456639,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-01-08,5,"최승옥,한병근,양재원,김재석,이준영","최승옥,한병근,양재원,남궁미경,김재석,이준영,신동희",1
58,연세대학교 의과대학 용인세브란스병원,O,#N/A (),"경기도 용인시 기흥구 동백죽전대로 363, (중동)",1899-1004,경기,병원/의원,57,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%20%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%20%EC%9A%A9%EC%9D%B8%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%20%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%20%EC%9A%A9%EC%9D%B8%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90,37.270805,127.1485144,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-26,4,"윤해룡,주영수,이정은,고예은","윤해룡,주영수,이정은,고예은",1
59,연세대학교의과대학 강남세브란스병원,O,#N/A (),"서울특별시 강남구 언주로 211, 강남세브란스병원 (도곡동)",02-2019-3114,서울,병원/의원,38,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%20%EA%B0%95%EB%82%A8%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%20%EA%B0%95%EB%82%A8%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90,37.4929296,127.0462683,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-04-06,4,"박형천,최훈영,지종현,배우람","박형천,최훈영,지종현,배우람,김성근",1
60,연세대학교의과대학세브란스병원,O,#N/A (),"서울특별시 서대문구 연세로 50-1, (신촌동)",02-2228-0114,서울,병원/의원,89,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EB%8C%80%ED%95%99%EA%B5%90%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%EC%84%B8%EB%B8%8C%EB%9E%80%EC%8A%A4%EB%B3%91%EC%9B%90,37.5623446,126.9408265,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
61,연세선내과의원,O,O,"경기도 고양시 덕양구 화중로 76, 303,305,306호 (화정동, 대감빌딩)",031-970-7585,경기,병원/의원,20,1,0,,https://map.naver.com/v5/search/%EC%97%B0%EC%84%B8%EC%84%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%B0%EC%84%B8%EC%84%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.3717541,126.9357508,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-01-28,1,박선영,박선영,1
62,염문선내과의원,O,O,"서울특별시 마포구 마포대로24길 56, 3층, 4층 (아현동, 보령빌딩)",02-392-0077,서울,병원/의원,20,1,0,,https://map.naver.com/v5/search/%EC%97%BC%EB%AC%B8%EC%84%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%97%BC%EB%AC%B8%EC%84%A0%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,37.551547,126.961928,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-03-31,1,강민혜,강민혜,1
63,영남대학교병원,O,O,"대구광역시 남구 현충로 170, (대명동)",053-623-8001,대구,병원/의원,71,1,0,,https://map.naver.com/v5/search/%EC%98%81%EB%82%A8%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%98%81%EB%82%A8%EB%8C%80%ED%95%99%EA%B5%90%EB%B3%91%EC%9B%90,35.848107,128.58205,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-05-26,6,"도준영,박종원,조규향,강석휘,김아영,허찬영","도준영,박종원,조규향,강석휘,김아영,허찬영",1
64,원광대학교 산본병원,O,O,"경기도 군포시 산본로 321, (산본동)",031-390-2300,경기,병원/의원,27,1,0,,https://map.naver.com/v5/search/%EC%9B%90%EA%B4%91%EB%8C%80%ED%95%99%EA%B5%90%20%EC%82%B0%EB%B3%B8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9B%90%EA%B4%91%EB%8C%80%ED%95%99%EA%B5%90%20%EC%82%B0%EB%B3%B8%EB%B3%91%EC%9B%90,37.3594127,126.9336147,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2026-04-03,1,민혜숙,"민혜숙,김성연",1
65,의료법인 길의료재단 길병원,O,#N/A (),"인천광역시 남동구 남동대로774번길 21-0, 의료법인길의료재단길병원",,인천,병원/의원,95,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EA%B8%B8%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EA%B8%B8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EA%B8%B8%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EA%B8%B8%EB%B3%91%EC%9B%90,37.452171,126.7092258,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
66,의료법인 석경의료재단 센트럴병원,O,#N/A (),"경기도 시흥시 공단1대로 237, (정왕동, 센트럴 병원)",031-8041-3000,경기,병원/의원,31,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%84%9D%EA%B2%BD%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%84%9D%EA%B2%BD%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%84%BC%ED%8A%B8%EB%9F%B4%EB%B3%91%EC%9B%90,37.3369084,126.7281267,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
67,의료법인 영신의료재단 동래유유요양병원,O,#N/A (),"부산광역시 동래구 금강로 64, 동래유유요양병원 지하2~지상8층 (온천동)",051-555-7588,부산,병원/의원,32,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%98%81%EC%8B%A0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%8F%99%EB%9E%98%EC%9C%A0%EC%9C%A0%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%98%81%EC%8B%A0%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%8F%99%EB%9E%98%EC%9C%A0%EC%9C%A0%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90,35.2149053,129.077549,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2025-07-30,0,,강효진,0
68,의료법인 인천사랑병원,O,#N/A (),"인천광역시 미추홀구 미추홀대로 726-0, 인천사랑병원",032-457-2000,인천,병원/의원,38,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%9D%B8%EC%B2%9C%EC%82%AC%EB%9E%91%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%EC%9D%B8%EC%B2%9C%EC%82%AC%EB%9E%91%EB%B3%91%EC%9B%90,37.462204,126.6807094,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2026-03-16,3,"손지영,조희진,채유라","손지영,조희진,채유라",1
69,의료법인 혜인의료재단 한국병원,O,#N/A (),"제주특별자치도 제주시 서광로 193, (삼도일동)",064-750-0000,제주,병원/의원,39,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%ED%98%9C%EC%9D%B8%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%ED%95%9C%EA%B5%AD%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%20%ED%98%9C%EC%9D%B8%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%ED%95%9C%EA%B5%AD%EB%B3%91%EC%9B%90,33.500233,126.517062,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
70,의료법인루가의료재단 나은병원,O,#N/A (),"인천광역시 서구 원적로 23, 23",032-584-0114,인천,병원/의원,55,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EB%A3%A8%EA%B0%80%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%82%98%EC%9D%80%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EB%A3%A8%EA%B0%80%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%82%98%EC%9D%80%EB%B3%91%EC%9B%90,37.4890717,126.6797292,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2026-03-25,4,"진경순,지은영,김지혜,윤정아","진경순,지은영,김지혜,윤정아",1
71,의료법인서울효천의료재단 에이치플러스양지병원,O,#N/A (),"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",02-1877-8875,서울,병원/의원,46,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%84%9C%EC%9A%B8%ED%9A%A8%EC%B2%9C%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%97%90%EC%9D%B4%EC%B9%98%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%96%91%EC%A7%80%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%84%9C%EC%9A%B8%ED%9A%A8%EC%B2%9C%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%97%90%EC%9D%B4%EC%B9%98%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%96%91%EC%A7%80%EB%B3%91%EC%9B%90,37.4841537,126.9325692,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
72,의료법인영훈의료재단 유성선병원,O,#N/A (),"대전광역시 유성구 북유성대로 93-0,  0동 0호 (지족동,유선성병원)",042-609-1000,대전,병원/의원,37,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%98%81%ED%9B%88%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%9C%A0%EC%84%B1%EC%84%A0%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%98%81%ED%9B%88%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EC%9C%A0%EC%84%B1%EC%84%A0%EB%B3%91%EC%9B%90,36.3751715,127.3249507,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2025-07-30,2,"정사라,최동호","정사라,최동호",1
73,의료법인우리의료재단김포우리병원,O,#N/A (),"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",031-999-1000,경기,병원/의원,57,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%9A%B0%EB%A6%AC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EA%B9%80%ED%8F%AC%EC%9A%B0%EB%A6%AC%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%9A%B0%EB%A6%AC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%EA%B9%80%ED%8F%AC%EC%9A%B0%EB%A6%AC%EB%B3%91%EC%9B%90,37.6323325,126.7107331,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2025-06-10,3,"임혜진,김진선,전상진","임혜진,남윤정,김진선,전상진",1
74,의료법인정화의료재단 봉생기념병원,O,#N/A (),"부산광역시 동구 중앙대로 401, (좌천동, 봉생병원)",051-664-4000,부산,병원/의원,53,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%A0%95%ED%99%94%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%B4%89%EC%83%9D%EA%B8%B0%EB%85%90%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%A0%95%ED%99%94%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8%20%EB%B4%89%EC%83%9D%EA%B8%B0%EB%85%90%EB%B3%91%EC%9B%90,35.1310265,129.0501907,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2026-03-06,3,"오준석,안정명,김양현","김중경,오준석,안정명,김희연,김양현",1
75,의료법인한성재단포항세명기독병원,O,#N/A (),"경상북도 포항시 남구 포스코대로 351,  (대도동)",054-275-0005,경북,병원/의원,64,1,0,,https://map.naver.com/v5/search/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%ED%95%9C%EC%84%B1%EC%9E%AC%EB%8B%A8%ED%8F%AC%ED%95%AD%EC%84%B8%EB%AA%85%EA%B8%B0%EB%8F%85%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%ED%95%9C%EC%84%B1%EC%9E%AC%EB%8B%A8%ED%8F%AC%ED%95%AD%EC%84%B8%EB%AA%85%EA%B8%B0%EB%8F%85%EB%B3%91%EC%9B%90,36.0177172,129.3622256,Naver Map Search,2026-05-27 17:18:10,1등급,인증,2025-10-13,4,"전은실,김수희,이호준,이병희","전은실,김수희,이호준,이병희",1
76,이수내과의원,O,X,"충청남도 아산시 배방읍 고속철대로 61, 1~5층",041-566-2022,충남,병원/의원,53,1,0,,https://map.naver.com/v5/search/%EC%9D%B4%EC%88%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,https://map.kakao.com/?q=%EC%9D%B4%EC%88%98%EB%82%B4%EA%B3%BC%EC%9D%98%EC%9B%90,36.7897896,127.1078302,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2025-12-12,2,"김욱준,정찬성","김욱준,정찬성",1
77,이화여자대학교의과대학부속서울병원,O,#N/A (),"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",1522-7000,서울,병원/의원,53,1,0,,https://map.naver.com/v5/search/%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%EB%B6%80%EC%86%8D%EC%84%9C%EC%9A%B8%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%B4%ED%99%94%EC%97%AC%EC%9E%90%EB%8C%80%ED%95%99%EA%B5%90%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%EB%B6%80%EC%86%8D%EC%84%9C%EC%9A%B8%EB%B3%91%EC%9B%90,37.5572629,126.8362668,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,,0,,,0
78,인제대학교 상계백병원,O,X,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",02-950-1114,서울,병원/의원,37,1,0,,https://map.naver.com/v5/search/%EC%9D%B8%EC%A0%9C%EB%8C%80%ED%95%99%EA%B5%90%20%EC%83%81%EA%B3%84%EB%B0%B1%EB%B3%91%EC%9B%90,https://map.kakao.com/?q=%EC%9D%B8%EC%A0%9C%EB%8C%80%ED%95%99%EA%B5%90%20%EC%83%81%EA%B3%84%EB%B0%B1%EB%B3%91%EC%9B%90,37.6485408,127.0629909,Naver Map Search,2026-05-27 17:18:10,1등급,미인증,2026-05-11,2,"김상현,유은지","김상현,유은지",1
